,entorhinal-rh,frontalpole-lh,frontalpole-rh,lingual-lh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,temporalpole-lh
entorhinal-rh,0.5365853658536586,0.036585365853658534,0.052845528455284556,0.06097560975609756,0.07723577235772358,0.12601626016260162,0.012195121951219513,0.0975609756097561
frontalpole-lh,0.023890784982935155,0.4778156996587031,0.10238907849829351,0.07167235494880546,0.0034129692832764505,0.0,0.16382252559726962,0.15699658703071673
frontalpole-rh,0.051587301587301584,0.14682539682539683,0.5158730158730159,0.015873015873015872,0.011904761904761904,0.0873015873015873,0.007936507936507936,0.1626984126984127
lingual-lh,0.036885245901639344,0.0860655737704918,0.01639344262295082,0.38934426229508196,0.1680327868852459,0.0,0.18442622950819673,0.11885245901639344
parahippocampal-lh,0.08040201005025126,0.01507537688442211,0.035175879396984924,0.22110552763819097,0.4824120603015075,0.05025125628140704,0.11557788944723618,0.0
parahippocampal-rh,0.137546468401487,0.0037174721189591076,0.08178438661710037,0.0,0.03717472118959108,0.6579925650557621,0.0,0.08178438661710037
rostralanteriorcingulate-lh,0.003816793893129771,0.1717557251908397,0.015267175572519083,0.15648854961832062,0.07251908396946564,0.0,0.5343511450381679,0.04580152671755725
temporalpole-lh,0.05521472392638037,0.15030674846625766,0.09815950920245399,0.0950920245398773,0.0,0.06134969325153374,0.049079754601226995,0.49079754601226994
