,frontalpole-rh,isthmuscingulate-rh,parahippocampal-rh,parsorbitalis-lh,parstriangularis-lh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
frontalpole-rh,0.674937965260546,0.02481389578163772,0.01240694789081886,0.004962779156327543,0.0,0.19602977667493796,0.0,0.08684863523573201
isthmuscingulate-rh,0.045454545454545456,0.6650717703349283,0.11004784688995216,0.07655502392344497,0.009569377990430622,0.03349282296650718,0.0,0.05980861244019139
parahippocampal-rh,0.0106951871657754,0.12299465240641712,0.7219251336898396,0.03208556149732621,0.0213903743315508,0.01871657754010695,0.0,0.07219251336898395
parsorbitalis-lh,0.013605442176870748,0.08616780045351474,0.027210884353741496,0.6485260770975056,0.14965986394557823,0.0,0.04081632653061224,0.034013605442176874
parstriangularis-lh,0.00784313725490196,0.023529411764705882,0.0196078431372549,0.24705882352941178,0.6588235294117647,0.0,0.0,0.043137254901960784
rostralanteriorcingulate-rh,0.1994535519125683,0.01366120218579235,0.02459016393442623,0.00273224043715847,0.0,0.5792349726775956,0.01912568306010929,0.16120218579234974
temporalpole-lh,0.0,0.0,0.0,0.09195402298850575,0.0,0.011494252873563218,0.8850574712643678,0.011494252873563218
temporalpole-rh,0.0776255707762557,0.0410958904109589,0.06621004566210045,0.03881278538812785,0.02511415525114155,0.1232876712328767,0.00684931506849315,0.6210045662100456
