,cuneus-lh,cuneus-rh,frontalpole-rh,paracentral-rh,pericalcarine-rh,precuneus-rh,rostralanteriorcingulate-rh,superiorparietal-rh
cuneus-lh,0.15632183908045977,0.011494252873563218,0.16091954022988506,0.1471264367816092,0.11724137931034483,0.11724137931034483,0.15402298850574714,0.135632183908046
cuneus-rh,0.06878306878306878,0.32275132275132273,0.026455026455026454,0.07936507936507936,0.1693121693121693,0.14285714285714285,0.07936507936507936,0.1111111111111111
frontalpole-rh,0.15803814713896458,0.0027247956403269754,0.17983651226158037,0.14713896457765668,0.11171662125340599,0.11171662125340599,0.1553133514986376,0.1335149863760218
paracentral-rh,0.1580135440180587,0.011286681715575621,0.1489841986455982,0.1489841986455982,0.11963882618510158,0.11963882618510158,0.15575620767494355,0.13769751693002258
pericalcarine-rh,0.1320754716981132,0.041928721174004195,0.1111111111111111,0.13626834381551362,0.14675052410901468,0.14675052410901468,0.13626834381551362,0.1488469601677149
precuneus-rh,0.13636363636363635,0.032467532467532464,0.11471861471861472,0.1406926406926407,0.1406926406926407,0.1406926406926407,0.1406926406926407,0.15367965367965367
rostralanteriorcingulate-rh,0.15283842794759825,0.010917030567685589,0.15065502183406113,0.14410480349344978,0.11572052401746726,0.11572052401746726,0.17685589519650655,0.1331877729257642
superiorparietal-rh,0.15074309978768577,0.01910828025477707,0.12951167728237792,0.15286624203821655,0.12526539278131635,0.12526539278131635,0.15498938428874734,0.14225053078556263
