,caudalmiddlefrontal-lh,inferiorparietal-rh,parsopercularis-lh,rostralmiddlefrontal-rh,superiorfrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.167420814479638,0.07692307692307693,0.08597285067873303,0.16289592760180996,0.09049773755656108,0.16289592760180996,0.09049773755656108,0.16289592760180996
inferiorparietal-rh,0.12101910828025478,0.33121019108280253,0.21656050955414013,0.10191082802547771,0.0,0.11464968152866242,0.0,0.11464968152866242
parsopercularis-lh,0.11875,0.2,0.35,0.1,0.0,0.11875,0.0,0.1125
rostralmiddlefrontal-rh,0.12962962962962962,0.05925925925925926,0.05925925925925926,0.2037037037037037,0.14444444444444443,0.12962962962962962,0.11851851851851852,0.15555555555555556
superiorfrontal-rh,0.1092896174863388,0.0,0.0,0.2185792349726776,0.22404371584699453,0.11475409836065574,0.18032786885245902,0.15300546448087432
superiortemporal-lh,0.16033755274261605,0.08016877637130802,0.08016877637130802,0.16033755274261605,0.09282700421940929,0.16455696202531644,0.09282700421940929,0.16877637130801687
superiortemporal-rh,0.11976047904191617,0.0,0.0,0.19161676646706588,0.20359281437125748,0.12574850299401197,0.19161676646706588,0.16766467065868262
supramarginal-lh,0.1450381679389313,0.06870229007633588,0.06870229007633588,0.16793893129770993,0.11450381679389313,0.14885496183206107,0.11450381679389313,0.1717557251908397
