,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,precentral-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh
inferiorparietal-rh,0.3252032520325203,0.0,0.18699186991869918,0.0,0.15447154471544716,0.16260162601626016,0.0,0.17073170731707318
parsopercularis-lh,0.0,0.6363636363636364,0.0,0.36363636363636365,0.0,0.0,0.0,0.0
parstriangularis-rh,0.168,0.0,0.224,0.0,0.216,0.168,0.0,0.224
precentral-lh,0.058823529411764705,0.29411764705882354,0.0,0.5294117647058824,0.0,0.058823529411764705,0.058823529411764705,0.0
rostralmiddlefrontal-lh,0.125,0.0,0.18382352941176472,0.0,0.27941176470588236,0.13970588235294118,0.0,0.27205882352941174
rostralmiddlefrontal-rh,0.17142857142857143,0.0,0.18095238095238095,0.01904761904761905,0.19047619047619047,0.2571428571428571,0.0,0.18095238095238095
superiortemporal-lh,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
superiortemporal-rh,0.12666666666666668,0.0,0.18,0.0,0.26,0.14,0.0,0.29333333333333333
