,frontalpole-rh,insula-rh,lateraloccipital-lh,parsorbitalis-rh,pericalcarine-lh,temporalpole-lh,temporalpole-rh,transversetemporal-rh
frontalpole-rh,0.9473684210526315,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0
insula-rh,0.0,0.6296296296296297,0.0,0.18518518518518517,0.0,0.0,0.18518518518518517,0.0
lateraloccipital-lh,0.0,0.0,0.36,0.0,0.35,0.29,0.0,0.0
parsorbitalis-rh,0.0,0.13114754098360656,0.0,0.5245901639344263,0.0,0.0,0.26229508196721313,0.08196721311475409
pericalcarine-lh,0.0,0.0,0.36082474226804123,0.0,0.35051546391752575,0.28865979381443296,0.0,0.0
temporalpole-lh,0.0,0.0,0.32608695652173914,0.0,0.30434782608695654,0.3695652173913043,0.0,0.0
temporalpole-rh,0.0,0.11320754716981132,0.0,0.2641509433962264,0.0,0.0,0.6226415094339622,0.0
transversetemporal-rh,0.0,0.0,0.0,0.18421052631578946,0.0,0.0,0.0,0.8157894736842105
