,cuneus-rh,fusiform-lh,insula-lh,isthmuscingulate-rh,lateralorbitofrontal-lh,lingual-rh,pericalcarine-rh,rostralanteriorcingulate-rh
cuneus-rh,0.9047619047619048,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.0
fusiform-lh,0.0,0.2,0.2,0.2,0.18461538461538463,0.0,0.0,0.2153846153846154
insula-lh,0.0,0.171875,0.21875,0.171875,0.234375,0.0,0.0,0.203125
isthmuscingulate-rh,0.0,0.18461538461538463,0.2153846153846154,0.18461538461538463,0.2,0.0,0.0,0.2153846153846154
lateralorbitofrontal-lh,0.0,0.16666666666666666,0.21666666666666667,0.16666666666666666,0.25,0.0,0.0,0.2
lingual-rh,0.21052631578947367,0.0,0.0,0.0,0.0,0.7894736842105263,0.0,0.0
pericalcarine-rh,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rostralanteriorcingulate-rh,0.0,0.1791044776119403,0.22388059701492538,0.1791044776119403,0.208955223880597,0.0,0.0,0.208955223880597
