,frontalpole-lh,frontalpole-rh,insula-lh,insula-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.366804979253112,0.07551867219917012,0.0,0.0024896265560165973,0.0,0.06307053941908713,0.23236514522821577,0.25975103734439836
frontalpole-rh,0.09715025906735751,0.6683937823834197,0.0,0.006476683937823834,0.0,0.04404145077720207,0.11658031088082901,0.06735751295336788
insula-lh,0.0,0.0,0.819971870604782,0.02250351617440225,0.15752461322081576,0.0,0.0,0.0
insula-rh,0.0013908205841446453,0.011126564673157162,0.027816411682892908,0.6815020862308763,0.048678720445062586,0.20166898470097358,0.0,0.027816411682892908
parahippocampal-lh,0.0,0.0,0.17629629629629628,0.04296296296296296,0.7807407407407407,0.0,0.0,0.0
parahippocampal-rh,0.07129094412331406,0.03757225433526012,0.0,0.151252408477842,0.0,0.5211946050096339,0.0838150289017341,0.1348747591522158
rostralanteriorcingulate-lh,0.22686322686322685,0.08681408681408681,0.0,0.0,0.0,0.0728910728910729,0.3546273546273546,0.2588042588042588
rostralanteriorcingulate-rh,0.23788217747949292,0.047725577926920205,0.0,0.017897091722595078,0.0,0.10663683818046234,0.2431021625652498,0.34675615212527966
