,insula-lh,insula-rh,lateralorbitofrontal-rh,medialorbitofrontal-lh,parahippocampal-lh,rostralanteriorcingulate-lh,temporalpole-lh,temporalpole-rh
insula-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
insula-rh,0.0,0.37346437346437344,0.08845208845208845,0.13022113022113022,0.014742014742014743,0.09090909090909091,0.19656019656019655,0.10565110565110565
lateralorbitofrontal-rh,0.0,0.0430327868852459,0.23258196721311475,0.11885245901639344,0.018442622950819672,0.22848360655737704,0.1567622950819672,0.20184426229508196
medialorbitofrontal-lh,0.0,0.09682539682539683,0.17142857142857143,0.22698412698412698,0.044444444444444446,0.16666666666666666,0.12857142857142856,0.16507936507936508
parahippocampal-lh,0.0,0.052980132450331126,0.10596026490066225,0.18543046357615894,0.4503311258278146,0.09271523178807947,0.046357615894039736,0.06622516556291391
rostralanteriorcingulate-lh,0.0,0.04405737704918033,0.2305327868852459,0.11577868852459017,0.01639344262295082,0.22848360655737704,0.1598360655737705,0.20491803278688525
temporalpole-lh,0.0,0.1021377672209026,0.17933491686460806,0.09619952494061758,0.010688836104513063,0.1828978622327791,0.23515439429928742,0.19358669833729217
temporalpole-rh,0.0,0.05157894736842105,0.2073684210526316,0.11789473684210526,0.01263157894736842,0.21052631578947367,0.17894736842105263,0.22105263157894736
