,frontalpole-lh,frontalpole-rh,insula-lh,insula-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.3313253012048193,0.1144578313253012,0.0,0.0,0.0,0.030120481927710843,0.23795180722891565,0.286144578313253
frontalpole-rh,0.20481927710843373,0.4819277108433735,0.0,0.0,0.0,0.0,0.1927710843373494,0.12048192771084337
insula-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
insula-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
parahippocampal-lh,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
parahippocampal-rh,0.0975609756097561,0.0,0.0,0.0,0.0,0.6178861788617886,0.13008130081300814,0.15447154471544716
rostralanteriorcingulate-lh,0.20854271356783918,0.09045226130653267,0.0,0.0,0.0,0.035175879396984924,0.3844221105527638,0.2814070351758794
rostralanteriorcingulate-rh,0.231651376146789,0.05504587155963303,0.0,0.0,0.0,0.0389908256880734,0.2706422018348624,0.4036697247706422
