,frontalpole-lh,frontalpole-rh,lateraloccipital-rh,lateralorbitofrontal-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-rh
frontalpole-lh,0.30791618160651923,0.16414435389988358,0.027357392316647265,0.06868451688009314,0.12223515715948778,0.160069848661234,0.0,0.14959254947613504
frontalpole-rh,0.18414634146341463,0.3079268292682927,0.0,0.17134146341463416,0.07865853658536585,0.1420731707317073,0.03719512195121951,0.07865853658536585
lateraloccipital-rh,0.10375275938189846,0.0,0.8300220750551877,0.0,0.0,0.052980132450331126,0.0,0.013245033112582781
lateralorbitofrontal-rh,0.08714596949891068,0.19172113289760348,0.0,0.35947712418300654,0.06245461147421932,0.12926652142338416,0.08932461873638345,0.08061002178649238
medialorbitofrontal-lh,0.13600572655690765,0.08088761632068718,0.0,0.05583392984967788,0.3937007874015748,0.12741589119541877,0.04294917680744453,0.1632068718682892
medialorbitofrontal-rh,0.1621458710066305,0.1295961422543701,0.016877637130801686,0.10367691380349608,0.11452682338758288,0.29294755877034356,0.029535864978902954,0.1506931886678722
parahippocampal-rh,0.0,0.07851851851851852,0.0,0.17037037037037037,0.08888888888888889,0.07555555555555556,0.5866666666666667,0.0
rostralanteriorcingulate-rh,0.16739446870451238,0.08078602620087336,0.005822416302765648,0.07496360989810771,0.16593886462882096,0.16957787481804948,0.0,0.33551673944687044
