,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-rh,superiortemporal-rh
caudalmiddlefrontal-rh,0.23076923076923078,0.23076923076923078,0.18681318681318682,0.24175824175824176,0.0,0.0,0.0,0.10989010989010989
parsopercularis-lh,0.1317365269461078,0.2694610778443114,0.12574850299401197,0.2155688622754491,0.0,0.0,0.0718562874251497,0.18562874251497005
parstriangularis-rh,0.20212765957446807,0.22340425531914893,0.2127659574468085,0.22340425531914893,0.0,0.0,0.0,0.13829787234042554
postcentral-rh,0.15602836879432624,0.24113475177304963,0.14893617021276595,0.24822695035460993,0.0,0.0,0.0425531914893617,0.16312056737588654
rostralmiddlefrontal-lh,0.0,0.0,0.0,0.0,0.36065573770491804,0.3442622950819672,0.29508196721311475,0.0
rostralmiddlefrontal-rh,0.0,0.0,0.0,0.0,0.2894736842105263,0.47368421052631576,0.23684210526315788,0.0
superiorparietal-rh,0.0,0.112,0.016,0.08,0.152,0.152,0.368,0.12
superiortemporal-rh,0.09375,0.2578125,0.1171875,0.1953125,0.0,0.0,0.09375,0.2421875
