,cuneus-rh,frontalpole-rh,insula-lh,isthmuscingulate-rh,paracentral-rh,posteriorcingulate-lh,posteriorcingulate-rh,rostralanteriorcingulate-rh
cuneus-rh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.0,0.6888888888888889,0.0,0.0,0.0,0.19111111111111112,0.03111111111111111,0.08888888888888889
insula-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
isthmuscingulate-rh,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
paracentral-rh,0.0,0.0,0.0,0.0,0.5742857142857143,0.03142857142857143,0.20857142857142857,0.18571428571428572
posteriorcingulate-lh,0.0,0.10098522167487685,0.0,0.0,0.03694581280788178,0.46551724137931033,0.20689655172413793,0.1896551724137931
posteriorcingulate-rh,0.0,0.012919896640826873,0.0,0.0,0.20155038759689922,0.20155038759689922,0.3798449612403101,0.2041343669250646
rostralanteriorcingulate-rh,0.0,0.0392156862745098,0.0,0.0,0.16666666666666666,0.18872549019607843,0.19607843137254902,0.40931372549019607
