,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,paracentral-rh,parahippocampal-lh,posteriorcingulate-rh,rostralanteriorcingulate-lh
caudalanteriorcingulate-lh,0.459546925566343,0.43473570658036675,0.02912621359223301,0.0,0.014023732470334413,0.05609492988133765,0.0,0.006472491909385114
caudalanteriorcingulate-rh,0.3875739644970414,0.48619329388560156,0.011834319526627219,0.0,0.028599605522682446,0.07988165680473373,0.0,0.005917159763313609
frontalpole-lh,0.03336921420882669,0.015069967707212056,0.4951560818083961,0.07319698600645856,0.006458557588805167,0.19268030139935413,0.09364908503767493,0.09041980624327234
frontalpole-rh,0.0,0.0,0.05615942028985507,0.5851449275362319,0.050724637681159424,0.16304347826086957,0.13858695652173914,0.006340579710144928
paracentral-rh,0.010526315789473684,0.023923444976076555,0.003827751196172249,0.04784688995215311,0.6172248803827751,0.07655502392344497,0.22009569377990432,0.0
parahippocampal-lh,0.0363147276395427,0.05716207128446537,0.1136516476126429,0.12172158708809684,0.05917955615332885,0.39475453934095495,0.18695359784801613,0.03026227303295225
posteriorcingulate-rh,0.0,0.0,0.06443914081145585,0.11853619729514718,0.18456642800318218,0.2163882259347653,0.40652346857597454,0.00954653937947494
rostralanteriorcingulate-lh,0.011650485436893204,0.011650485436893204,0.1786407766990291,0.021359223300970873,0.0,0.10679611650485436,0.031067961165048542,0.6388349514563106
