,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,insula-rh,medialorbitofrontal-lh,paracentral-rh,temporalpole-rh
caudalanteriorcingulate-lh,0.3471539002108222,0.29093464511595224,0.11524947294448348,0.0,0.0,0.12649332396345747,0.019676739283204497,0.10049191848208011
caudalanteriorcingulate-rh,0.2773224043715847,0.3633879781420765,0.11475409836065574,0.0,0.0,0.13183060109289618,0.01639344262295082,0.09631147540983606
frontalpole-lh,0.157644824311491,0.16334283000949668,0.553656220322887,0.016144349477682812,0.0,0.04178537511870845,0.012345679012345678,0.055080721747388414
frontalpole-rh,0.0,0.0,0.018891687657430732,0.7027707808564232,0.02392947103274559,0.25440806045340053,0.0,0.0
insula-rh,0.0,0.0,0.0,0.034274193548387094,0.9657258064516129,0.0,0.0,0.0
medialorbitofrontal-lh,0.12225913621262459,0.1282392026578073,0.023920265780730896,0.13953488372093023,0.0,0.48106312292358805,0.0,0.10498338870431893
paracentral-rh,0.033946251768033946,0.031117397454031116,0.021216407355021217,0.002828854314002829,0.0,0.0,0.8939179632248939,0.016973125884016973
temporalpole-rh,0.1397338403041825,0.13783269961977188,0.04847908745247148,0.0,0.0,0.15779467680608364,0.011406844106463879,0.5047528517110266
