,cuneus-rh,frontalpole-rh,insula-lh,isthmuscingulate-rh,paracentral-rh,posteriorcingulate-lh,posteriorcingulate-rh,rostralanteriorcingulate-rh
cuneus-rh,0.4853801169590643,0.0,0.006683375104427736,0.27652464494569756,0.19548872180451127,0.0,0.012531328320802004,0.023391812865497075
frontalpole-rh,0.0,0.8024193548387096,0.0,0.025537634408602152,0.0,0.05779569892473118,0.009408602150537635,0.10483870967741936
insula-lh,0.011034482758620689,0.0,0.7379310344827587,0.002758620689655172,0.0,0.1917241379310345,0.05655172413793103,0.0
isthmuscingulate-rh,0.2679153094462541,0.013843648208469055,0.0016286644951140066,0.46661237785016285,0.20358306188925082,0.0,0.0008143322475570033,0.04560260586319218
paracentral-rh,0.16608996539792387,0.0,0.0,0.18269896193771626,0.4179930795847751,0.010380622837370242,0.11072664359861592,0.11211072664359861
posteriorcingulate-lh,0.0,0.031297709923664124,0.10152671755725191,0.0,0.01603053435114504,0.5038167938931297,0.250381679389313,0.09694656488549619
posteriorcingulate-rh,0.012546125461254613,0.0036900369003690036,0.02730627306273063,0.002214022140221402,0.12841328413284134,0.22952029520295203,0.4841328413284133,0.1121771217712177
rostralanteriorcingulate-rh,0.025225225225225224,0.06846846846846846,0.0,0.05225225225225225,0.15135135135135136,0.11261261261261261,0.13873873873873874,0.45135135135135135
