,frontalpole-lh,frontalpole-rh,insula-lh,lateralorbitofrontal-lh,paracentral-rh,rostralanteriorcingulate-lh,rostralmiddlefrontal-lh,temporalpole-rh
frontalpole-lh,0.2512288367012561,0.0,0.0016384489350081922,0.11632987438558165,0.17312943746586565,0.19279082468596395,0.24631348989623156,0.018569087930092845
frontalpole-rh,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
insula-lh,0.0035739814152966403,0.0,0.4224446032880629,0.1729807005003574,0.0,0.09649749821300929,0.020014295925661188,0.28448892065761255
lateralorbitofrontal-lh,0.09293523969722456,0.0,0.0992430613961312,0.2716568544995795,0.05172413793103448,0.20269133725820015,0.14297729184188393,0.13877207737594618
paracentral-rh,0.19897632757517594,0.0,0.0,0.07485604606525911,0.3602047344849648,0.1401151631477927,0.22584772872680742,0.0
rostralanteriorcingulate-lh,0.14353876739562624,0.0,0.05129224652087475,0.18767395626242545,0.08946322067594434,0.24532803180914514,0.19284294234592445,0.08986083499005965
rostralmiddlefrontal-lh,0.19065656565656566,0.0,0.010101010101010102,0.1388888888888889,0.1510942760942761,0.1999158249158249,0.26136363636363635,0.047979797979797977
temporalpole-rh,0.0228310502283105,0.0,0.2237442922374429,0.1906392694063927,0.0,0.1324200913242009,0.0684931506849315,0.3618721461187215
