,frontalpole-lh,frontalpole-rh,insula-lh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-lh,temporalpole-rh
frontalpole-lh,0.24134985049124305,0.09312259718069202,0.029047415634344296,0.19393421614694575,0.1319948739854763,0.08927808628791115,0.21486544211875266,0.006407518154634771
frontalpole-rh,0.06975308641975309,0.21388888888888888,0.12067901234567902,0.12654320987654322,0.10277777777777777,0.18117283950617283,0.09598765432098766,0.08919753086419753
insula-lh,0.02857142857142857,0.1532818532818533,0.24903474903474904,0.08146718146718147,0.08687258687258688,0.15482625482625484,0.04517374517374517,0.20077220077220076
parahippocampal-lh,0.14111178985949907,0.12217470983506414,0.06200366524129505,0.2119731215638363,0.13072693952351863,0.11698228466707392,0.17654245571166768,0.038485033598045205
rostralanteriorcingulate-lh,0.12237762237762238,0.12703962703962704,0.08508158508158509,0.16783216783216784,0.17871017871017872,0.12975912975912976,0.13908313908313907,0.05011655011655012
rostralanteriorcingulate-rh,0.0678973717146433,0.18429286608260326,0.12234042553191489,0.12234042553191489,0.10638297872340426,0.20306633291614518,0.09198998748435544,0.10168961201501878
rostralmiddlefrontal-lh,0.17935165609584214,0.10606060606060606,0.039112050739957716,0.20014094432699084,0.12403100775193798,0.10077519379844961,0.22832980972515857,0.022198731501057084
temporalpole-rh,0.0078196872125115,0.13661453541858326,0.23919043238270468,0.06071757129714812,0.06117755289788408,0.1531738730450782,0.03173873045078197,0.3095676172953082
