,bankssts-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,lingual-lh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
bankssts-lh,0.9130434782608695,0.0,0.0,0.021739130434782608,0.010869565217391304,0.05434782608695652,0.0,0.0
frontalpole-lh,0.0,0.47393364928909953,0.2132701421800948,0.0,0.0,0.0,0.13744075829383887,0.17535545023696683
frontalpole-rh,0.0,0.24423963133640553,0.3824884792626728,0.0,0.0,0.0,0.14285714285714285,0.2304147465437788
fusiform-lh,0.0,0.0,0.0,0.34901960784313724,0.3176470588235294,0.3333333333333333,0.0,0.0
lingual-lh,0.0,0.0,0.0,0.32,0.35555555555555557,0.3244444444444444,0.0,0.0
parahippocampal-lh,0.003937007874015748,0.0,0.0,0.32677165354330706,0.3031496062992126,0.3661417322834646,0.0,0.0
rostralanteriorcingulate-lh,0.0,0.08823529411764706,0.14215686274509803,0.0,0.0,0.0,0.5490196078431373,0.22058823529411764
rostralanteriorcingulate-rh,0.0,0.1638655462184874,0.23529411764705882,0.0,0.0,0.0,0.18067226890756302,0.42016806722689076
