,cuneus-rh,frontalpole-rh,lateraloccipital-rh,pericalcarine-lh,pericalcarine-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh
cuneus-rh,0.38095238095238093,0.0,0.16666666666666666,0.21428571428571427,0.23809523809523808,0.0,0.0,0.0
frontalpole-rh,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
lateraloccipital-rh,0.24691358024691357,0.0,0.3950617283950617,0.14814814814814814,0.20987654320987653,0.0,0.0,0.0
pericalcarine-lh,0.21951219512195122,0.0,0.13008130081300814,0.37398373983739835,0.2764227642276423,0.0,0.0,0.0
pericalcarine-rh,0.20833333333333334,0.0,0.14583333333333334,0.22916666666666666,0.4166666666666667,0.0,0.0,0.0
rostralanteriorcingulate-lh,0.0,0.0,0.0,0.0,0.0,0.7446808510638298,0.2553191489361702,0.0
rostralanteriorcingulate-rh,0.0,0.03125,0.0,0.0,0.0,0.125,0.8125,0.03125
temporalpole-lh,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.9
