,bankssts-lh,caudalmiddlefrontal-rh,paracentral-rh,parsorbitalis-lh,parstriangularis-lh,posteriorcingulate-rh,precentral-rh,superiorfrontal-rh
bankssts-lh,0.3333333333333333,0.1717171717171717,0.1717171717171717,0.15151515151515152,0.08080808080808081,0.09090909090909091,0.0,0.0
caudalmiddlefrontal-rh,0.20909090909090908,0.22727272727272727,0.20909090909090908,0.17272727272727273,0.02727272727272727,0.11818181818181818,0.03636363636363636,0.0
paracentral-rh,0.18796992481203006,0.20300751879699247,0.2631578947368421,0.14285714285714285,0.007518796992481203,0.12781954887218044,0.06015037593984962,0.007518796992481203
parsorbitalis-lh,0.2261904761904762,0.21428571428571427,0.17857142857142858,0.20238095238095238,0.023809523809523808,0.13095238095238096,0.023809523809523808,0.0
parstriangularis-lh,0.06557377049180328,0.0,0.0,0.0,0.45901639344262296,0.0,0.16393442622950818,0.3114754098360656
posteriorcingulate-rh,0.1511627906976744,0.19767441860465115,0.20930232558139536,0.1744186046511628,0.0,0.18604651162790697,0.08139534883720931,0.0
precentral-rh,0.0449438202247191,0.0898876404494382,0.14606741573033707,0.06741573033707865,0.0449438202247191,0.12359550561797752,0.29213483146067415,0.19101123595505617
superiorfrontal-rh,0.0,0.013888888888888888,0.06944444444444445,0.0,0.18055555555555555,0.05555555555555555,0.3194444444444444,0.3611111111111111
