,bankssts-lh,caudalmiddlefrontal-rh,paracentral-rh,parsorbitalis-lh,parstriangularis-lh,posteriorcingulate-rh,precentral-rh,superiorfrontal-rh
bankssts-lh,0.3333333333333333,0.09523809523809523,0.03571428571428571,0.10714285714285714,0.15476190476190477,0.10714285714285714,0.05952380952380952,0.10714285714285714
caudalmiddlefrontal-rh,0.14814814814814814,0.2222222222222222,0.16049382716049382,0.2345679012345679,0.0,0.2345679012345679,0.0,0.0
paracentral-rh,0.06542056074766354,0.1588785046728972,0.2616822429906542,0.22429906542056074,0.0,0.2616822429906542,0.028037383177570093,0.0
parsorbitalis-lh,0.12173913043478261,0.17391304347826086,0.17391304347826086,0.2608695652173913,0.008695652173913044,0.2608695652173913,0.0,0.0
parstriangularis-lh,0.09876543209876543,0.0,0.0,0.0,0.30864197530864196,0.0,0.25925925925925924,0.3333333333333333
posteriorcingulate-rh,0.12295081967213115,0.16393442622950818,0.1721311475409836,0.23770491803278687,0.00819672131147541,0.29508196721311475,0.0,0.0
precentral-rh,0.012658227848101266,0.0,0.08860759493670886,0.02531645569620253,0.189873417721519,0.02531645569620253,0.35443037974683544,0.3037974683544304
superiorfrontal-rh,0.05555555555555555,0.0,0.044444444444444446,0.0,0.23333333333333334,0.0,0.3333333333333333,0.3333333333333333
