,bankssts-lh,caudalmiddlefrontal-rh,paracentral-rh,parsorbitalis-lh,parstriangularis-lh,posteriorcingulate-rh,precentral-rh,superiorfrontal-rh
bankssts-lh,0.34831460674157305,0.14232209737827714,0.0749063670411985,0.09363295880149813,0.10486891385767791,0.12359550561797752,0.018726591760299626,0.09363295880149813
caudalmiddlefrontal-rh,0.1437908496732026,0.2581699346405229,0.17647058823529413,0.18627450980392157,0.026143790849673203,0.19607843137254902,0.013071895424836602,0.0
paracentral-rh,0.10884353741496598,0.19727891156462585,0.2755102040816326,0.17006802721088435,0.034013605442176874,0.17346938775510204,0.03741496598639456,0.003401360544217687
parsorbitalis-lh,0.1021671826625387,0.17337461300309598,0.14241486068111456,0.29411764705882354,0.02786377708978328,0.17337461300309598,0.04024767801857585,0.04643962848297214
parstriangularis-lh,0.10775862068965517,0.004310344827586207,0.021551724137931036,0.008620689655172414,0.38362068965517243,0.0,0.1810344827586207,0.29310344827586204
posteriorcingulate-rh,0.12341772151898735,0.22468354430379747,0.1550632911392405,0.20569620253164558,0.0031645569620253164,0.26582278481012656,0.022151898734177215,0.0
precentral-rh,0.03375527426160337,0.03375527426160337,0.08438818565400844,0.06329113924050633,0.13924050632911392,0.05485232067510549,0.3333333333333333,0.25738396624472576
superiorfrontal-rh,0.07368421052631578,0.0035087719298245615,0.031578947368421054,0.042105263157894736,0.18947368421052632,0.017543859649122806,0.2771929824561403,0.3649122807017544
