,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,superiorfrontal-rh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-rh,0.15405405405405406,0.12972972972972974,0.13783783783783785,0.14054054054054055,0.13513513513513514,0.13243243243243244,0.13243243243243244,0.03783783783783784
parsopercularis-lh,0.13994169096209913,0.1924198250728863,0.1282798833819242,0.13411078717201166,0.12536443148688048,0.12536443148688048,0.12244897959183673,0.03206997084548105
parstriangularis-rh,0.13486005089058525,0.11195928753180662,0.17557251908396945,0.13740458015267176,0.13486005089058525,0.13231552162849872,0.13231552162849872,0.04071246819338423
superiorfrontal-rh,0.1462140992167102,0.12010443864229765,0.13838120104438642,0.1462140992167102,0.1409921671018277,0.13838120104438642,0.13838120104438642,0.031331592689295036
superiorparietal-lh,0.14285714285714285,0.11375661375661375,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.1402116402116402,0.1402116402116402,0.03439153439153439
superiortemporal-lh,0.14133333333333334,0.11466666666666667,0.14133333333333334,0.144,0.144,0.14133333333333334,0.14133333333333334,0.032
superiortemporal-rh,0.14363143631436315,0.11382113821138211,0.14092140921409213,0.14092140921409213,0.14363143631436315,0.14092140921409213,0.14092140921409213,0.03523035230352303
supramarginal-lh,0.10526315789473684,0.07894736842105263,0.12280701754385964,0.08771929824561403,0.09649122807017543,0.08771929824561403,0.09649122807017543,0.32456140350877194
