,caudalmiddlefrontal-rh,inferiorparietal-rh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-rh,0.25,0.125,0.22727272727272727,0.03409090909090909,0.19318181818181818,0.056818181818181816,0.0,0.11363636363636363
inferiorparietal-rh,0.09859154929577464,0.4225352112676056,0.18309859154929578,0.028169014084507043,0.028169014084507043,0.08450704225352113,0.0,0.15492957746478872
parstriangularis-rh,0.22857142857142856,0.22857142857142856,0.3142857142857143,0.0,0.15714285714285714,0.0,0.0,0.07142857142857142
rostralmiddlefrontal-lh,0.14705882352941177,0.058823529411764705,0.0,0.35294117647058826,0.11764705882352941,0.17647058823529413,0.0,0.14705882352941177
rostralmiddlefrontal-rh,0.2537313432835821,0.07462686567164178,0.208955223880597,0.029850746268656716,0.26865671641791045,0.05970149253731343,0.0,0.1044776119402985
superiortemporal-lh,0.07547169811320754,0.07547169811320754,0.0,0.09433962264150944,0.07547169811320754,0.3584905660377358,0.11320754716981132,0.20754716981132076
superiortemporal-rh,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.6071428571428571,0.10714285714285714
supramarginal-lh,0.08823529411764706,0.16176470588235295,0.07352941176470588,0.058823529411764705,0.058823529411764705,0.22058823529411764,0.07352941176470588,0.2647058823529412
