,inferiorparietal-rh,parstriangularis-rh,postcentral-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
inferiorparietal-rh,0.31645569620253167,0.05063291139240506,0.17721518987341772,0.12658227848101267,0.0379746835443038,0.08860759493670886,0.06329113924050633,0.13924050632911392
parstriangularis-rh,0.13636363636363635,0.2727272727272727,0.3181818181818182,0.0,0.0,0.0,0.0,0.2727272727272727
postcentral-lh,0.1559633027522936,0.06422018348623854,0.22935779816513763,0.13761467889908258,0.045871559633027525,0.08256880733944955,0.10091743119266056,0.1834862385321101
rostralmiddlefrontal-lh,0.11666666666666667,0.0,0.14166666666666666,0.23333333333333334,0.05,0.16666666666666666,0.125,0.16666666666666666
rostralmiddlefrontal-rh,0.11363636363636363,0.0,0.13636363636363635,0.13636363636363635,0.2727272727272727,0.13636363636363635,0.11363636363636363,0.09090909090909091
superiortemporal-lh,0.12162162162162163,0.0,0.12162162162162163,0.22972972972972974,0.06756756756756757,0.22972972972972974,0.08108108108108109,0.14864864864864866
superiortemporal-rh,0.0963855421686747,0.0,0.1566265060240964,0.1927710843373494,0.07228915662650602,0.12048192771084337,0.18072289156626506,0.18072289156626506
supramarginal-lh,0.12605042016806722,0.05042016806722689,0.18487394957983194,0.15966386554621848,0.03361344537815126,0.10084033613445378,0.1092436974789916,0.23529411764705882
