,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-rh,superiortemporal-rh
caudalmiddlefrontal-rh,0.3375,0.175,0.1875,0.25,0.05,0.0,0.0,0.0
parsopercularis-lh,0.2028985507246377,0.34782608695652173,0.17391304347826086,0.21739130434782608,0.0,0.0,0.0,0.057971014492753624
parstriangularis-rh,0.22972972972972974,0.1891891891891892,0.2972972972972973,0.28378378378378377,0.0,0.0,0.0,0.0
postcentral-rh,0.25555555555555554,0.2,0.25555555555555554,0.28888888888888886,0.0,0.0,0.0,0.0
rostralmiddlefrontal-lh,0.0425531914893617,0.0,0.0,0.0,0.6382978723404256,0.02127659574468085,0.19148936170212766,0.10638297872340426
rostralmiddlefrontal-rh,0.0,0.0,0.0,0.0,0.05555555555555555,0.6111111111111112,0.3333333333333333,0.0
superiorparietal-rh,0.0,0.0,0.0,0.0,0.1282051282051282,0.358974358974359,0.5128205128205128,0.0
superiortemporal-rh,0.0,0.13793103448275862,0.0,0.0,0.1724137931034483,0.0,0.06896551724137931,0.6206896551724138
