,caudalmiddlefrontal-rh,parstriangularis-rh,postcentral-lh,postcentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-rh,superiortemporal-rh
caudalmiddlefrontal-rh,0.3488372093023256,0.2441860465116279,0.0,0.3372093023255814,0.03488372093023256,0.0,0.0,0.03488372093023256
parstriangularis-rh,0.2608695652173913,0.391304347826087,0.0,0.34782608695652173,0.0,0.0,0.0,0.0
postcentral-lh,0.0,0.0,0.4222222222222222,0.0,0.0,0.08888888888888889,0.3333333333333333,0.15555555555555556
postcentral-rh,0.2912621359223301,0.27184466019417475,0.0,0.3786407766990291,0.02912621359223301,0.0,0.0,0.02912621359223301
rostralmiddlefrontal-lh,0.024390243902439025,0.0,0.0,0.024390243902439025,0.6341463414634146,0.024390243902439025,0.07317073170731707,0.21951219512195122
rostralmiddlefrontal-rh,0.0,0.0,0.10526315789473684,0.0,0.0,0.5263157894736842,0.3684210526315789,0.0
superiorparietal-rh,0.0,0.0,0.22727272727272727,0.0,0.015151515151515152,0.24242424242424243,0.3787878787878788,0.13636363636363635
superiortemporal-rh,0.018867924528301886,0.0,0.1320754716981132,0.018867924528301886,0.1509433962264151,0.03773584905660377,0.18867924528301888,0.4528301886792453
