,caudalmiddlefrontal-rh,parstriangularis-rh,postcentral-lh,postcentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-rh,superiortemporal-rh
caudalmiddlefrontal-rh,0.391304347826087,0.2608695652173913,0.0,0.34782608695652173,0.0,0.0,0.0,0.0
parstriangularis-rh,0.35294117647058826,0.29411764705882354,0.0,0.35294117647058826,0.0,0.0,0.0,0.0
postcentral-lh,0.0,0.0,0.47368421052631576,0.0,0.0,0.15789473684210525,0.3684210526315789,0.0
postcentral-rh,0.4,0.25,0.0,0.35,0.0,0.0,0.0,0.0
rostralmiddlefrontal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rostralmiddlefrontal-rh,0.0,0.0,0.375,0.0,0.0,0.25,0.375,0.0
superiorparietal-rh,0.0,0.0,0.4375,0.0,0.0,0.1875,0.375,0.0
superiortemporal-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
