,bankssts-lh,frontalpole-lh,frontalpole-rh,inferiortemporal-lh,insula-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-rh
bankssts-lh,0.6442105263157895,0.035789473684210524,0.10736842105263159,0.002105263157894737,0.0,0.0,0.0,0.21052631578947367
frontalpole-lh,0.01845018450184502,0.28044280442804426,0.1943419434194342,0.03936039360393604,0.2066420664206642,0.06396063960639606,0.14391143911439114,0.05289052890528905
frontalpole-rh,0.07526881720430108,0.2488479262672811,0.3271889400921659,0.0,0.1597542242703533,0.0,0.0706605222734255,0.11827956989247312
inferiortemporal-lh,0.0031282586027111575,0.03232533889468196,0.0,0.36496350364963503,0.132429614181439,0.310740354535975,0.15641293013555788,0.0
insula-rh,0.0,0.16129032258064516,0.09775171065493646,0.1270772238514174,0.26099706744868034,0.15151515151515152,0.2013685239491691,0.0
parahippocampal-lh,0.0,0.04794520547945205,0.0,0.29549902152641877,0.1487279843444227,0.33659491193737767,0.17123287671232876,0.0
parahippocampal-rh,0.0,0.11814345991561181,0.04430379746835443,0.16139240506329114,0.2141350210970464,0.1877637130801688,0.2742616033755274,0.0
rostralanteriorcingulate-rh,0.28160919540229884,0.12931034482758622,0.22701149425287356,0.0,0.0,0.0,0.0,0.3620689655172414
