,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,insula-rh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,superiorparietal-lh
caudalanteriorcingulate-lh,0.4442082890541977,0.024442082890541977,0.0924548352816153,0.022316684378320937,0.04675876726886291,0.13071200850159406,0.13071200850159406,0.10839532412327312
frontalpole-lh,0.030042918454935622,0.6037195994277539,0.09012875536480687,0.0,0.0,0.1473533619456366,0.12589413447782546,0.002861230329041488
frontalpole-rh,0.05548128342245989,0.04077540106951872,0.3663101604278075,0.09157754010695188,0.1356951871657754,0.12366310160427807,0.1590909090909091,0.027406417112299464
insula-rh,0.023170731707317073,0.0,0.16707317073170733,0.5719512195121951,0.07560975609756097,0.06097560975609756,0.07560975609756097,0.025609756097560974
medialorbitofrontal-rh,0.04439746300211417,0.0,0.21458773784355178,0.06553911205073996,0.5243128964059197,0.0,0.05919661733615222,0.0919661733615222
rostralanteriorcingulate-lh,0.09010989010989011,0.073992673992674,0.13846153846153847,0.0380952380952381,0.0,0.3120879120879121,0.22124542124542124,0.126007326007326
rostralanteriorcingulate-rh,0.08221925133689839,0.06016042780748663,0.16443850267379678,0.0427807486631016,0.0374331550802139,0.1998663101604278,0.3181818181818182,0.09491978609625669
superiorparietal-lh,0.09106830122591944,0.0,0.03765323992994746,0.020140105078809107,0.07443082311733801,0.15061295971978983,0.12609457092819615,0.5
