,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,insula-lh,insula-rh,paracentral-lh,rostralanteriorcingulate-rh,superiorparietal-lh
caudalanteriorcingulate-lh,0.7907324364723468,0.0,0.0,0.0,0.0,0.0,0.0,0.20926756352765322
frontalpole-lh,0.0,0.45757864632983797,0.2221163012392755,0.0019065776930409914,0.07626310772163966,0.1601525262154433,0.08198284080076262,0.0
frontalpole-rh,0.0,0.22965116279069767,0.37693798449612403,0.0,0.09108527131782945,0.1511627906976744,0.1511627906976744,0.0
insula-lh,0.0,0.0,0.0,0.670926517571885,0.26198083067092653,0.0670926517571885,0.0,0.0
insula-rh,0.0,0.055858310626702996,0.06403269754768393,0.11444141689373297,0.45095367847411444,0.1362397820163488,0.07016348773841961,0.10831062670299728
paracentral-lh,0.0,0.14297872340425533,0.13106382978723405,0.0374468085106383,0.1702127659574468,0.4297872340425532,0.08851063829787234,0.0
rostralanteriorcingulate-rh,0.0,0.09384775808133472,0.1689259645464025,0.0,0.11157455683003129,0.11261730969760167,0.456725755995829,0.056308654848800835
superiorparietal-lh,0.1360544217687075,0.0,0.0,0.0,0.1564625850340136,0.0,0.052478134110787174,0.6550048590864918
