,bankssts-lh,frontalpole-lh,frontalpole-rh,inferiortemporal-lh,insula-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-rh
bankssts-lh,0.6311827956989248,0.047311827956989246,0.11720430107526882,0.016129032258064516,0.0,0.001075268817204301,0.0,0.1870967741935484
frontalpole-lh,0.024721878862793572,0.33127317676143386,0.22929542645241038,0.022867737948084055,0.1668726823238566,0.04388133498145859,0.09826946847960445,0.08281829419035847
frontalpole-rh,0.07373595505617977,0.26615168539325845,0.34831460674157305,0.0,0.0997191011235955,0.0,0.04424157303370786,0.1678370786516854
inferiortemporal-lh,0.009683995922528032,0.01783893985728848,0.0,0.38481141692150866,0.15341488277268095,0.2976554536187564,0.11722731906218145,0.019367991845056064
insula-rh,0.0,0.132994923857868,0.06802030456852792,0.15685279187817258,0.2913705583756345,0.17766497461928935,0.1730964467005076,0.0
parahippocampal-lh,0.0015090543259557343,0.032696177062374245,0.0,0.29979879275653926,0.17303822937625754,0.3566398390342052,0.13380281690140844,0.0025150905432595573
parahippocampal-rh,0.0,0.08215451577801959,0.031011969532100107,0.12731229597388466,0.18335146898803048,0.14689880304678998,0.4292709466811752,0.0
rostralanteriorcingulate-rh,0.17269076305220885,0.14056224899598393,0.2459839357429719,0.03413654618473896,0.0,0.0030120481927710845,0.0,0.4036144578313253
