timestamp,bankssts-lh,bankssts-rh,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,cuneus-lh,cuneus-rh,entorhinal-lh,entorhinal-rh,frontalpole-lh,frontalpole-rh,fusiform-lh,fusiform-rh,inferiorparietal-lh,inferiorparietal-rh,inferiortemporal-lh,inferiortemporal-rh,insula-lh,insula-rh,isthmuscingulate-lh,isthmuscingulate-rh,lateraloccipital-lh,lateraloccipital-rh,lateralorbitofrontal-lh,lateralorbitofrontal-rh,lingual-lh,lingual-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,middletemporal-lh,middletemporal-rh,paracentral-lh,paracentral-rh,parahippocampal-lh,parahippocampal-rh,parsopercularis-lh,parsopercularis-rh,parsorbitalis-lh,parsorbitalis-rh,parstriangularis-lh,parstriangularis-rh,pericalcarine-lh,pericalcarine-rh,postcentral-lh,postcentral-rh,posteriorcingulate-lh,posteriorcingulate-rh,precentral-lh,precentral-rh,precuneus-lh,precuneus-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh,temporalpole-lh,temporalpole-rh,transversetemporal-lh,transversetemporal-rh
0,0.0926663,0.150719,-0.0855097,-0.0613403,-0.0166227,-0.0580876,-0.0424707,-0.00344556,-0.107731,-0.00221755,0.0625024,0.0231984,-0.264358,-0.031453,-0.047042,0.00385254,-0.10954,-0.00124933,-0.16475,-0.0605941,-0.0101935,-0.0258694,0.00588128,0.073589,-0.0226837,0.0174465,-0.123469,0.0341569,0.103908,0.0244128,0.117459,0.00462185,-0.0476928,-0.008898,-0.148896,-0.0660804,-0.0112374,0.0126568,-0.0285528,0.00446058,0.00589299,-0.00576139,-0.0586667,0.108449,0.0160454,-0.0202943,-0.0914088,-0.109507,0.0263796,0.0163953,-0.026971,0.0256071,0.0575652,-0.0473708,-0.059271,-0.0348501,-0.00153453,-0.0252895,-0.0831009,0.0561946,-0.00321064,0.00934766,-0.0568692,-0.02908,-0.0404149,0.0161565,0.0660368,-0.0363836
0.000999984,0.0947783,0.150843,-0.0846361,-0.0609612,-0.0161827,-0.0585726,-0.0396271,-0.00331634,-0.107142,-0.00236831,0.0641298,0.0234687,-0.265045,-0.0318089,-0.0462084,0.00322858,-0.111542,-0.00144603,-0.16539,-0.0584196,-0.00964619,-0.0254972,0.00783274,0.0737354,-0.0212617,0.0187676,-0.124776,0.0342698,0.104267,0.0246565,0.120151,0.00408524,-0.0457954,-0.00817048,-0.151696,-0.0657391,-0.0108629,0.0129761,-0.027739,0.00538814,0.00642859,-0.00504324,-0.0571371,0.109457,0.01579,-0.0204581,-0.0901224,-0.108367,0.0259594,0.0163778,-0.0256494,0.025973,0.0583269,-0.0478705,-0.0575929,-0.0347253,-0.00148211,-0.0253912,-0.081791,0.0565586,-0.0031857,0.00928868,-0.0566076,-0.0289711,-0.0398058,0.0152035,0.0661257,-0.0350133
0.00199997,0.0968911,0.150942,-0.083748,-0.0605734,-0.0157377,-0.0590551,-0.0367608,-0.00318382,-0.106539,-0.00252115,0.0657613,0.0237343,-0.265709,-0.0321623,-0.0453633,0.00259608,-0.113549,-0.00164384,-0.166014,-0.0562233,-0.00909669,-0.0251262,0.00979412,0.0738693,-0.0198276,0.0200995,-0.126085,0.0343772,0.104615,0.0248946,0.122844,0.00354358,-0.0438815,-0.00743615,-0.154506,-0.0653874,-0.010485,0.013296,-0.0269157,0.00632246,0.00696945,-0.00431793,-0.0555984,0.110459,0.0155298,-0.0206201,-0.0888187,-0.107207,0.0255333,0.0163578,-0.0243187,0.0263373,0.0590831,-0.0483723,-0.055894,-0.0345962,-0.00142966,-0.0254908,-0.0804664,0.0569168,-0.00316049,0.00922636,-0.0563359,-0.0288569,-0.0391885,0.0142345,0.0662018,-0.0336282
0.00299995,0.0990041,0.151014,-0.0828457,-0.0601768,-0.0152878,-0.0595348,-0.0338723,-0.00304798,-0.105922,-0.00267604,0.0673963,0.023995,-0.266348,-0.0325131,-0.044507,0.00195518,-0.115559,-0.00184272,-0.166623,-0.0540055,-0.00854516,-0.0247567,0.011765,0.0739904,-0.0183815,0.0214419,-0.127397,0.034479,0.104949,0.0251269,0.125537,0.00299695,-0.0419515,-0.0066951,-0.157325,-0.0650251,-0.0101038,0.0136162,-0.0260832,0.00726339,0.00751548,-0.00358555,-0.0540509,0.111452,0.0152648,-0.0207802,-0.0874979,-0.10603,0.0251011,0.0163353,-0.022979,0.0267002,0.0598335,-0.0488763,-0.0541745,-0.0344629,-0.00137722,-0.0255881,-0.0791274,0.0572688,-0.00313495,0.00916065,-0.0560541,-0.0287375,-0.0385632,0.0132494,0.0662649,-0.0322285
0.00399993,0.101117,0.151061,-0.081929,-0.0597716,-0.014833,-0.0600117,-0.0309619,-0.00290878,-0.105292,-0.00283297,0.0690343,0.0242507,-0.266963,-0.0328611,-0.0436396,0.00130598,-0.117573,-0.00204261,-0.167215,-0.0517665,-0.00799176,-0.0243888,0.0137449,0.0740986,-0.0169236,0.0227947,-0.12871,0.0345749,0.105271,0.025353,0.128229,0.00244544,-0.0400056,-0.00594744,-0.160152,-0.0646524,-0.00971937,0.0139368,-0.0252415,0.00821077,0.00806663,-0.00284622,-0.0524952,0.112438,0.0149951,-0.0209384,-0.0861603,-0.104834,0.0246631,0.0163103,-0.0216307,0.0270613,0.0605779,-0.0493825,-0.0524347,-0.0343255,-0.0013248,-0.0256831,-0.0777743,0.0576146,-0.00310906,0.00909152,-0.0557623,-0.0286127,-0.0379299,0.0122483,0.0663148,-0.0308143
0.00499992,0.103228,0.151081,-0.0809984,-0.0593577,-0.0143734,-0.0604854,-0.0280301,-0.00276623,-0.104648,-0.00299193,0.0706747,0.0245011,-0.267553,-0.0332062,-0.0427611,0.000648615,-0.11959,-0.00224346,-0.167791,-0.0495068,-0.00743663,-0.0240228,0.0157336,0.0741935,-0.0154544,0.0241576,-0.130024,0.0346648,0.105579,0.0255729,0.130919,0.00188914,-0.0380441,-0.00519327,-0.162987,-0.0642693,-0.00933173,0.0142575,-0.0243908,0.00916444,0.00862281,-0.00210002,-0.0509315,0.113415,0.0147206,-0.0210946,-0.0848059,-0.10362,0.0242192,0.0162828,-0.020274,0.0274207,0.0613158,-0.0498908,-0.0506749,-0.034184,-0.00127241,-0.0257759,-0.0764073,0.057954,-0.00308277,0.00901894,-0.0554603,-0.0284825,-0.0372886,0.0112313,0.0663515,-0.0293858
0.0059999,0.105339,0.151074,-0.0800537,-0.0589353,-0.0139091,-0.060956,-0.0250775,-0.00262029,-0.10399,-0.00315289,0.072317,0.024746,-0.268118,-0.0335482,-0.0418717,-1.67786e-05,-0.121608,-0.00244522,-0.16835,-0.0472265,-0.00687993,-0.0236589,0.0177304,0.0742751,-0.0139741,0.0255305,-0.131339,0.0347486,0.105873,0.0257861,0.133608,0.00132814,-0.0360674,-0.00443269,-0.165829,-0.0638757,-0.00894095,0.0145784,-0.0235312,0.0101242,0.00918394,-0.00134708,-0.0493601,0.114384,0.0144414,-0.0212488,-0.083435,-0.102387,0.0237696,0.0162526,-0.0189093,0.0277782,0.0620469,-0.0504012,-0.0488953,-0.0340382,-0.00122007,-0.0258663,-0.0750266,0.0582867,-0.00305605,0.00894287,-0.0551482,-0.028347,-0.0366396,0.0101984,0.0663749,-0.0279431
0.00699988,0.107447,0.15104,-0.0790953,-0.0585043,-0.0134402,-0.0614232,-0.0221044,-0.00247094,-0.103319,-0.00331585,0.0739604,0.0249852,-0.268657,-0.033887,-0.0409716,-0.000690066,-0.123629,-0.00264783,-0.168891,-0.0449262,-0.00632181,-0.0232971,0.019735,0.074343,-0.0124829,0.0269131,-0.132655,0.034826,0.106152,0.0259926,0.136294,0.000762536,-0.0340758,-0.00366581,-0.168677,-0.0634717,-0.00854708,0.0148994,-0.0226628,0.01109,0.00974995,-0.000587494,-0.0477816,0.115343,0.0141574,-0.0214009,-0.0820477,-0.101137,0.0233143,0.0162199,-0.0175369,0.0281337,0.062771,-0.0509137,-0.0470962,-0.0338883,-0.00116779,-0.0259543,-0.0736325,0.0586126,-0.00302884,0.0088633,-0.0548261,-0.0282062,-0.0359828,0.0091496,0.0663847,-0.0264864
0.00799987,0.109552,0.150979,-0.0781232,-0.0580649,-0.0129666,-0.0618868,-0.0191114,-0.00231819,-0.102635,-0.00348078,0.0756046,0.0252187,-0.269171,-0.0342224,-0.0400609,-0.0013711,-0.125651,-0.00285125,-0.169416,-0.0426061,-0.00576242,-0.0229379,0.021747,0.0743971,-0.0109813,0.0283052,-0.133971,0.034897,0.106418,0.0261919,0.138976,0.00019242,-0.0320695,-0.00289274,-0.171531,-0.0630572,-0.00815018,0.0152203,-0.0217858,0.0120615,0.0103207,0.000178627,-0.0461962,0.116292,0.0138687,-0.0215508,-0.0806443,-0.0998695,0.0228534,0.0161846,-0.0161569,0.028487,0.0634877,-0.0514283,-0.045278,-0.0337343,-0.00111559,-0.02604,-0.0722252,0.0589316,-0.00300111,0.00878017,-0.0544939,-0.02806,-0.0353182,0.00808497,0.0663809,-0.0250159
0.00899985,0.111654,0.150889,-0.0771375,-0.057617,-0.0124886,-0.0623467,-0.0160989,-0.002162,-0.101938,-0.00364766,0.0772487,0.025446,-0.269659,-0.0345542,-0.0391397,-0.00205975,-0.127674,-0.00305541,-0.169922,-0.0402666,-0.00520191,-0.0225812,0.0237659,0.0744372,-0.00946941,0.0297067,-0.135287,0.0349613,0.106668,0.026384,0.141654,-0.00038211,-0.0300489,-0.00211358,-0.17439,-0.0626324,-0.00775032,0.0155411,-0.0209004,0.0130387,0.0108962,0.000951169,-0.0446043,0.117231,0.0135753,-0.0216984,-0.0792248,-0.0985841,0.0223871,0.0161466,-0.0147698,0.0288381,0.0641966,-0.0519451,-0.0434409,-0.0335762,-0.00106348,-0.0261232,-0.070805,0.0592434,-0.00297282,0.00869348,-0.0541517,-0.0279084,-0.0346461,0.00700459,0.0663634,-0.0235318
