,cuneus-rh,frontalpole-lh,frontalpole-rh,isthmuscingulate-lh,isthmuscingulate-rh,medialorbitofrontal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
cuneus-rh,0.5,0.0,0.0,0.14285714285714285,0.35714285714285715,0.0,0.0,0.0
frontalpole-lh,0.0,0.32,0.12,0.0,0.0,0.05333333333333334,0.21333333333333335,0.29333333333333333
frontalpole-rh,0.0,0.36363636363636365,0.36363636363636365,0.0,0.0,0.0,0.0,0.2727272727272727
isthmuscingulate-lh,0.0,0.0,0.0,0.5846153846153846,0.4153846153846154,0.0,0.0,0.0
isthmuscingulate-rh,0.043478260869565216,0.0,0.0,0.4492753623188406,0.5072463768115942,0.0,0.0,0.0
medialorbitofrontal-lh,0.0,0.13333333333333333,0.0,0.0,0.0,0.5333333333333333,0.2222222222222222,0.1111111111111111
rostralanteriorcingulate-lh,0.0,0.27692307692307694,0.03076923076923077,0.0,0.0,0.12307692307692308,0.3076923076923077,0.26153846153846155
rostralanteriorcingulate-rh,0.0,0.3188405797101449,0.11594202898550725,0.0,0.0,0.043478260869565216,0.21739130434782608,0.30434782608695654
