,caudalanteriorcingulate-lh,entorhinal-lh,fusiform-lh,inferiortemporal-lh,lingual-lh,parahippocampal-lh,temporalpole-lh,transversetemporal-lh
caudalanteriorcingulate-lh,0.7555555555555555,0.16296296296296298,0.02962962962962963,0.0,0.0,0.0,0.0,0.05185185185185185
entorhinal-lh,0.06493506493506493,0.4448051948051948,0.13636363636363635,0.11688311688311688,0.10714285714285714,0.10714285714285714,0.0,0.022727272727272728
fusiform-lh,0.007434944237918215,0.1449814126394052,0.2862453531598513,0.12639405204460966,0.13382899628252787,0.16356877323420074,0.055762081784386616,0.08178438661710037
inferiortemporal-lh,0.003424657534246575,0.136986301369863,0.13013698630136986,0.3253424657534247,0.07534246575342465,0.14383561643835616,0.0684931506849315,0.11643835616438356
lingual-lh,0.0,0.15675675675675677,0.17297297297297298,0.0972972972972973,0.3783783783783784,0.15135135135135136,0.0,0.043243243243243246
parahippocampal-lh,0.0,0.16071428571428573,0.21428571428571427,0.16964285714285715,0.14285714285714285,0.21428571428571427,0.0,0.09821428571428571
temporalpole-lh,0.0,0.0,0.08029197080291971,0.17518248175182483,0.0,0.0,0.6277372262773723,0.11678832116788321
transversetemporal-lh,0.03292181069958848,0.04526748971193416,0.09876543209876543,0.14814814814814814,0.04526748971193416,0.10699588477366255,0.05761316872427984,0.46502057613168724
