,cuneus-rh,frontalpole-lh,frontalpole-rh,isthmuscingulate-lh,isthmuscingulate-rh,medialorbitofrontal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
cuneus-rh,0.5,0.0,0.0,0.2896825396825397,0.21031746031746032,0.0,0.0,0.0
frontalpole-lh,0.0,0.4236111111111111,0.10069444444444445,0.0,0.0,0.0625,0.17708333333333334,0.2361111111111111
frontalpole-rh,0.0,0.09090909090909091,0.4825174825174825,0.0,0.0,0.14685314685314685,0.21678321678321677,0.06293706293706294
isthmuscingulate-lh,0.22796352583586627,0.0,0.0,0.5349544072948328,0.23708206686930092,0.0,0.0,0.0
isthmuscingulate-rh,0.19218241042345277,0.0,0.0,0.2671009771986971,0.5407166123778502,0.0,0.0,0.0
medialorbitofrontal-lh,0.0,0.08243727598566308,0.15053763440860216,0.0,0.0,0.3978494623655914,0.25806451612903225,0.1111111111111111
rostralanteriorcingulate-lh,0.0,0.13681592039800994,0.1691542288557214,0.0,0.0,0.1791044776119403,0.3482587064676617,0.16666666666666666
rostralanteriorcingulate-rh,0.0,0.2222222222222222,0.0761904761904762,0.0,0.0,0.09206349206349207,0.2126984126984127,0.3968253968253968
