,frontalpole-lh,frontalpole-rh,lateraloccipital-lh,parsopercularis-rh,parsorbitalis-rh,pericalcarine-lh,rostralanteriorcingulate-rh,temporalpole-lh
frontalpole-lh,0.35537190082644626,0.18181818181818182,0.09090909090909091,0.0,0.05785123966942149,0.0,0.0,0.3140495867768595
frontalpole-rh,0.18571428571428572,0.32857142857142857,0.1357142857142857,0.0,0.0,0.0,0.10714285714285714,0.24285714285714285
lateraloccipital-lh,0.13829787234042554,0.19148936170212766,0.425531914893617,0.0,0.0,0.06382978723404255,0.02127659574468085,0.1595744680851064
parsopercularis-rh,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
parsorbitalis-rh,0.1282051282051282,0.0,0.0,0.0,0.7948717948717948,0.0,0.0,0.07692307692307693
pericalcarine-lh,0.0,0.0,0.47058823529411764,0.0,0.0,0.5294117647058824,0.0,0.0
rostralanteriorcingulate-rh,0.0,0.2753623188405797,0.057971014492753624,0.0,0.0,0.0,0.6086956521739131,0.057971014492753624
temporalpole-lh,0.30434782608695654,0.21739130434782608,0.09420289855072464,0.0,0.036231884057971016,0.0,0.014492753623188406,0.3333333333333333
