,entorhinal-lh,entorhinal-rh,frontalpole-lh,fusiform-rh,parahippocampal-lh,parahippocampal-rh,temporalpole-rh,transversetemporal-rh
entorhinal-lh,0.45454545454545453,0.06293706293706294,0.013986013986013986,0.0,0.1958041958041958,0.0,0.15384615384615385,0.11888111888111888
entorhinal-rh,0.05555555555555555,0.45707070707070707,0.06818181818181818,0.047979797979797977,0.022727272727272728,0.07828282828282829,0.14393939393939395,0.12626262626262627
frontalpole-lh,0.01509433962264151,0.1169811320754717,0.6528301886792452,0.0,0.0,0.0,0.07924528301886792,0.13584905660377358
fusiform-rh,0.0,0.06086956521739131,0.0,0.40869565217391307,0.02608695652173913,0.4115942028985507,0.0927536231884058,0.0
parahippocampal-lh,0.22857142857142856,0.044897959183673466,0.0,0.02857142857142857,0.5510204081632653,0.04081632653061224,0.10612244897959183,0.0
parahippocampal-rh,0.0,0.08333333333333333,0.0,0.351010101010101,0.027777777777777776,0.45707070707070707,0.08080808080808081,0.0
temporalpole-rh,0.10833333333333334,0.10625,0.035416666666666666,0.06666666666666667,0.0625,0.06666666666666667,0.39375,0.16041666666666668
transversetemporal-rh,0.12025316455696203,0.15822784810126583,0.10126582278481013,0.0,0.0,0.0,0.24050632911392406,0.379746835443038
