,frontalpole-lh,fusiform-lh,inferiortemporal-lh,isthmuscingulate-rh,lingual-rh,parahippocampal-lh,parahippocampal-rh,transversetemporal-rh
frontalpole-lh,0.9565217391304348,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216
fusiform-lh,0.0,0.5210084033613446,0.24369747899159663,0.0,0.0,0.23529411764705882,0.0,0.0
inferiortemporal-lh,0.0,0.23809523809523808,0.47619047619047616,0.0,0.01904761904761905,0.26666666666666666,0.0,0.0
isthmuscingulate-rh,0.0,0.0,0.0,0.9387755102040817,0.0,0.061224489795918366,0.0,0.0
lingual-rh,0.0,0.0,0.0,0.0,0.8947368421052632,0.10526315789473684,0.0,0.0
parahippocampal-lh,0.0,0.1937984496124031,0.17054263565891473,0.03875968992248062,0.07751937984496124,0.5193798449612403,0.0,0.0
parahippocampal-rh,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
transversetemporal-rh,0.03278688524590164,0.0,0.0,0.0,0.0,0.0,0.0,0.9672131147540983
