,bankssts-lh,caudalanteriorcingulate-lh,frontalpole-lh,lateralorbitofrontal-lh,medialorbitofrontal-lh,rostralanteriorcingulate-lh,temporalpole-lh,temporalpole-rh
bankssts-lh,0.4444444444444444,0.14634146341463414,0.0027100271002710027,0.14363143631436315,0.14905149051490515,0.11382113821138211,0.0,0.0
caudalanteriorcingulate-lh,0.09811320754716982,0.2830188679245283,0.0,0.19622641509433963,0.18867924528301888,0.19622641509433963,0.03773584905660377,0.0
frontalpole-lh,0.0,0.0,0.9606741573033708,0.016853932584269662,0.0,0.02247191011235955,0.0,0.0
lateralorbitofrontal-lh,0.08812949640287769,0.17086330935251798,0.008992805755395683,0.3237410071942446,0.15827338129496402,0.25,0.0,0.0
medialorbitofrontal-lh,0.10763209393346379,0.19960861056751467,0.0,0.1780821917808219,0.33268101761252444,0.18199608610567514,0.0,0.0
rostralanteriorcingulate-lh,0.07224334600760456,0.17870722433460076,0.011406844106463879,0.2623574144486692,0.16920152091254753,0.3060836501901141,0.0,0.0
temporalpole-lh,0.0,0.11442786069651742,0.0,0.0,0.009950248756218905,0.0,0.6517412935323383,0.22388059701492538
temporalpole-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.19838056680161945,0.8016194331983806
