,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.40997830802603036,0.27331887201735355,0.0455531453362256,0.0021691973969631237,0.03253796095444685,0.15835140997830802,0.0,0.07809110629067245
caudalanteriorcingulate-rh,0.25892857142857145,0.42410714285714285,0.08928571428571429,0.0,0.017857142857142856,0.13169642857142858,0.0,0.078125
frontalpole-lh,0.05647840531561462,0.10963455149501661,0.5249169435215947,0.0,0.026578073089700997,0.029900332225913623,0.0,0.25249169435215946
frontalpole-rh,0.012711864406779662,0.0,0.0,0.538135593220339,0.2033898305084746,0.0,0.1228813559322034,0.1228813559322034
isthmuscingulate-rh,0.06159420289855073,0.036231884057971016,0.036231884057971016,0.15942028985507245,0.677536231884058,0.0,0.0,0.028985507246376812
parahippocampal-lh,0.21791044776119403,0.1761194029850746,0.03880597014925373,0.0,0.0,0.4507462686567164,0.0,0.11641791044776119
rostralanteriorcingulate-lh,0.0,0.0,0.0,0.19642857142857142,0.0,0.0,0.8035714285714286,0.0
rostralanteriorcingulate-rh,0.0681265206812652,0.06569343065693431,0.16058394160583941,0.08029197080291971,0.0340632603406326,0.0948905109489051,0.0,0.49635036496350365
