,FT9,FC2,AF7,AF3,AFz,P1,POz,AF8
FT9,0.3512396694214876,0.15289256198347106,0.3512396694214876,0.0,0.0,0.1446280991735537,0.0,0.0
FC2,0.2542955326460481,0.2508591065292096,0.2542955326460481,0.0,0.0,0.24054982817869416,0.0,0.0
AF7,0.3458333333333333,0.15416666666666667,0.3541666666666667,0.0,0.0,0.14583333333333334,0.0,0.0
AF3,0.0,0.0,0.0,0.3659305993690852,0.24605678233438485,0.0,0.04416403785488959,0.3438485804416404
AFz,0.0,0.0,0.0,0.3237704918032787,0.3155737704918033,0.0,0.05327868852459016,0.3073770491803279
P1,0.25089605734767023,0.25089605734767023,0.25089605734767023,0.0,0.0,0.24731182795698925,0.0,0.0
POz,0.0,0.0,0.0,0.189873417721519,0.1518987341772152,0.0,0.46835443037974683,0.189873417721519
AF8,0.0,0.0,0.0,0.3554817275747508,0.23920265780730898,0.0,0.046511627906976744,0.3588039867109635
