,FT9,FC2,AF7,AF3,AFz,P1,POz,AF8
FT9,0.4187866927592955,0.0958904109589041,0.29354207436399216,0.0,0.0,0.136986301369863,0.0547945205479452,0.0
FC2,0.2237442922374429,0.2191780821917808,0.2237442922374429,0.0,0.0,0.2237442922374429,0.1095890410958904,0.0
AF7,0.3392461197339246,0.10864745011086474,0.3348115299334812,0.0,0.0,0.15521064301552107,0.06208425720620843,0.0
AF3,0.0,0.0,0.0,0.33669354838709675,0.3387096774193548,0.0,0.0,0.3245967741935484
AFz,0.0,0.0,0.0,0.277504105090312,0.367816091954023,0.0,0.0,0.35467980295566504
P1,0.24475524475524477,0.17132867132867133,0.24475524475524477,0.0,0.0,0.24125874125874125,0.0979020979020979,0.0
POz,0.20437956204379562,0.1897810218978102,0.20437956204379562,0.0,0.0,0.20437956204379562,0.19708029197080293,0.0
AF8,0.0,0.0,0.0,0.2578616352201258,0.34591194968553457,0.0,0.0,0.39622641509433965
