,FT9,FC2,AF7,AF3,AFz,P1,POz,AF8
FT9,0.20945945945945946,0.21283783783783783,0.0,0.0,0.21283783783783783,0.21283783783783783,0.15202702702702703,0.0
FC2,0.19195046439628483,0.2260061919504644,0.0,0.0,0.21362229102167182,0.22910216718266255,0.1393188854489164,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.1955128205128205,0.22115384615384615,0.0,0.0,0.21794871794871795,0.22115384615384615,0.14423076923076922,0.0
P1,0.16279069767441862,0.19121447028423771,0.0,0.0,0.17829457364341086,0.35142118863049093,0.11627906976744186,0.0
POz,0.20089285714285715,0.20089285714285715,0.0,0.0,0.20089285714285715,0.20089285714285715,0.19642857142857142,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
