,Fz,F3,FT9,TP10,T8,AF7,AFz,AF8
Fz,0.49645390070921985,0.5035460992907801,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.4863013698630137,0.5136986301369864,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.85,0.125,0.0,0.025
AF7,0.0,0.0,0.0,0.0,0.36363636363636365,0.5454545454545454,0.0,0.09090909090909091
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.2
