,FT9,FC2,AF7,AF3,AFz,P1,POz,AF8
FT9,0.3854166666666667,0.0,0.0,0.0,0.2708333333333333,0.34375,0.0,0.0
FC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AFz,0.24489795918367346,0.0,0.0,0.0,0.46938775510204084,0.2857142857142857,0.0,0.0
P1,0.3229166666666667,0.0,0.0,0.0,0.3125,0.3645833333333333,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
