,FT9,P4,TP10,T8,AF7,AF3,C5,CP4
FT9,0.496,0.0,0.504,0.0,0.0,0.0,0.0,0.0
P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.4666666666666667,0.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.1111111111111111
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP4,0.0,0.0,0.0,0.5454545454545454,0.0,0.0,0.0,0.45454545454545453
