,Fz,F3,FT9,TP10,T8,AF7,AFz,AF8
Fz,0.49624060150375937,0.5037593984962406,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.3401015228426396,0.6598984771573604,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.25
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.5833333333333334
