,FT9,FC2,AF7,AF3,AFz,P1,POz,AF8
FT9,0.5968379446640316,0.0,0.35968379446640314,0.0,0.043478260869565216,0.0,0.0,0.0
FC2,0.0,0.35555555555555557,0.0,0.0,0.0,0.0,0.30666666666666664,0.3377777777777778
AF7,0.24456521739130435,0.0,0.5625,0.0,0.19293478260869565,0.0,0.0,0.0
AF3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AFz,0.052083333333333336,0.0,0.3489583333333333,0.0,0.5989583333333334,0.0,0.0,0.0
P1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
POz,0.0,0.34074074074074073,0.0,0.0,0.0,0.0,0.3358024691358025,0.3234567901234568
AF8,0.0,0.3493150684931507,0.0,0.0,0.0,0.0,0.3059360730593607,0.3447488584474886
