,FT9,FC2,AF7,AF3,AFz,P1,POz,AF8
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC2,0.0,0.6102564102564103,0.0,0.0,0.0,0.38974358974358975,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.8071065989847716,0.0,0.19289340101522842,0.0
P1,0.0,0.5032258064516129,0.0,0.0,0.0,0.4967741935483871,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.46835443037974683,0.0,0.5316455696202531,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
