,frontalpole-lh,frontalpole-rh,insula-lh,isthmuscingulate-rh,lateraloccipital-rh,paracentral-rh,parstriangularis-rh,precuneus-rh
frontalpole-lh,0.18840579710144928,0.0,0.14492753623188406,0.14492753623188406,0.14492753623188406,0.14492753623188406,0.08695652173913043,0.14492753623188406
frontalpole-rh,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
insula-lh,0.12,0.0,0.16,0.17333333333333334,0.13333333333333333,0.17333333333333334,0.08,0.16
isthmuscingulate-rh,0.10465116279069768,0.0,0.13953488372093023,0.2441860465116279,0.1511627906976744,0.1511627906976744,0.06976744186046512,0.13953488372093023
lateraloccipital-rh,0.12162162162162163,0.0,0.14864864864864866,0.1891891891891892,0.16216216216216217,0.14864864864864866,0.08108108108108109,0.14864864864864866
paracentral-rh,0.12,0.0,0.16,0.17333333333333334,0.13333333333333333,0.17333333333333334,0.08,0.16
parstriangularis-rh,0.1076923076923077,0.0,0.1076923076923077,0.1076923076923077,0.1076923076923077,0.1076923076923077,0.35384615384615387,0.1076923076923077
precuneus-rh,0.12,0.0,0.16,0.17333333333333334,0.13333333333333333,0.17333333333333334,0.08,0.16
