,caudalmiddlefrontal-lh,parsopercularis-lh,postcentral-lh,rostralmiddlefrontal-lh,superiorfrontal-lh,superiorparietal-lh,superiortemporal-lh,supramarginal-lh
caudalmiddlefrontal-lh,0.24372759856630824,0.0035842293906810036,0.24372759856630824,0.06451612903225806,0.24372759856630824,0.1971326164874552,0.0035842293906810036,0.0
parsopercularis-lh,0.0,0.3063063063063063,0.0,0.3063063063063063,0.0,0.08108108108108109,0.3063063063063063,0.0
postcentral-lh,0.24372759856630824,0.0035842293906810036,0.24372759856630824,0.06451612903225806,0.24372759856630824,0.1971326164874552,0.0035842293906810036,0.0
rostralmiddlefrontal-lh,0.05228758169934641,0.22549019607843138,0.05228758169934641,0.2777777777777778,0.05228758169934641,0.11437908496732026,0.22549019607843138,0.0
superiorfrontal-lh,0.24210526315789474,0.0035087719298245615,0.24210526315789474,0.06315789473684211,0.25263157894736843,0.19298245614035087,0.0035087719298245615,0.0
superiorparietal-lh,0.17263843648208468,0.06514657980456026,0.17263843648208468,0.12052117263843648,0.17263843648208468,0.23127035830618892,0.06514657980456026,0.0
superiortemporal-lh,0.0,0.288135593220339,0.0,0.288135593220339,0.0,0.07627118644067797,0.3474576271186441,0.0
supramarginal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
