,bankssts-lh,inferiortemporal-lh,lateraloccipital-lh,lingual-lh,middletemporal-lh,parahippocampal-lh,superiortemporal-lh,transversetemporal-lh
bankssts-lh,0.3048780487804878,0.024390243902439025,0.12195121951219512,0.0,0.14634146341463414,0.036585365853658534,0.15853658536585366,0.2073170731707317
inferiortemporal-lh,0.0,0.36585365853658536,0.06097560975609756,0.25609756097560976,0.012195121951219513,0.2926829268292683,0.0,0.012195121951219513
lateraloccipital-lh,0.14018691588785046,0.009345794392523364,0.34579439252336447,0.018691588785046728,0.2336448598130841,0.0,0.18691588785046728,0.06542056074766354
lingual-lh,0.0,0.26153846153846155,0.09230769230769231,0.36923076923076925,0.03076923076923077,0.24615384615384617,0.0,0.0
middletemporal-lh,0.19540229885057472,0.0,0.22988505747126436,0.0,0.25287356321839083,0.0,0.21839080459770116,0.10344827586206896
parahippocampal-lh,0.0,0.35135135135135137,0.02702702702702703,0.2702702702702703,0.0,0.32432432432432434,0.0,0.02702702702702703
superiortemporal-lh,0.22077922077922077,0.0,0.2077922077922078,0.0,0.2077922077922078,0.0,0.23376623376623376,0.12987012987012986
transversetemporal-lh,0.23214285714285715,0.08928571428571429,0.05357142857142857,0.03571428571428571,0.08928571428571429,0.10714285714285714,0.10714285714285714,0.2857142857142857
