,frontalpole-lh,frontalpole-rh,insula-rh,lateralorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,temporalpole-rh,transversetemporal-rh
frontalpole-lh,0.12698412698412698,0.12698412698412698,0.12698412698412698,0.14285714285714285,0.07936507936507936,0.14285714285714285,0.14285714285714285,0.1111111111111111
frontalpole-rh,0.12,0.16,0.12,0.14,0.06,0.16,0.14,0.1
insula-rh,0.1323529411764706,0.11764705882352941,0.1323529411764706,0.1323529411764706,0.08823529411764706,0.1323529411764706,0.14705882352941177,0.11764705882352941
lateralorbitofrontal-rh,0.1206896551724138,0.15517241379310345,0.1206896551724138,0.13793103448275862,0.06896551724137931,0.15517241379310345,0.13793103448275862,0.10344827586206896
parahippocampal-rh,0.125,0.08928571428571429,0.14285714285714285,0.10714285714285714,0.16071428571428573,0.10714285714285714,0.125,0.14285714285714285
rostralanteriorcingulate-lh,0.1206896551724138,0.15517241379310345,0.1206896551724138,0.13793103448275862,0.06896551724137931,0.15517241379310345,0.13793103448275862,0.10344827586206896
temporalpole-rh,0.12307692307692308,0.13846153846153847,0.12307692307692308,0.13846153846153847,0.07692307692307693,0.15384615384615385,0.13846153846153847,0.1076923076923077
transversetemporal-rh,0.140625,0.109375,0.140625,0.125,0.09375,0.125,0.140625,0.125
