,bankssts-lh,inferiortemporal-lh,lateraloccipital-lh,lingual-lh,middletemporal-lh,parahippocampal-lh,superiortemporal-lh,transversetemporal-lh
bankssts-lh,0.18181818181818182,0.0,0.0,0.1919191919191919,0.18181818181818182,0.1111111111111111,0.15151515151515152,0.18181818181818182
inferiortemporal-lh,0.0,0.5686274509803921,0.37254901960784315,0.0,0.0,0.058823529411764705,0.0,0.0
lateraloccipital-lh,0.05555555555555555,0.4166666666666667,0.5277777777777778,0.0,0.0,0.0,0.0,0.0
lingual-lh,0.10638297872340426,0.0,0.0,0.19858156028368795,0.1347517730496454,0.16312056737588654,0.18439716312056736,0.2127659574468085
middletemporal-lh,0.1320754716981132,0.0,0.0,0.18867924528301888,0.16981132075471697,0.14150943396226415,0.1792452830188679,0.18867924528301888
parahippocampal-lh,0.061946902654867256,0.07079646017699115,0.0,0.13274336283185842,0.09734513274336283,0.3008849557522124,0.17699115044247787,0.1592920353982301
superiortemporal-lh,0.09166666666666666,0.016666666666666666,0.0,0.16666666666666666,0.125,0.21666666666666667,0.20833333333333334,0.175
transversetemporal-lh,0.09859154929577464,0.0,0.0,0.19014084507042253,0.1267605633802817,0.18309859154929578,0.19014084507042253,0.2112676056338028
