,fusiform-rh,inferiortemporal-rh,insula-rh,lateralorbitofrontal-rh,middletemporal-rh,parahippocampal-rh,temporalpole-rh,transversetemporal-rh
fusiform-rh,0.1724137931034483,0.15086206896551724,0.11637931034482758,0.125,0.008620689655172414,0.1336206896551724,0.1896551724137931,0.10344827586206896
inferiortemporal-rh,0.10559006211180125,0.18944099378881987,0.11490683229813664,0.17701863354037267,0.0,0.17701863354037267,0.14285714285714285,0.09316770186335403
insula-rh,0.08571428571428572,0.14285714285714285,0.19682539682539682,0.16825396825396827,0.0,0.1523809523809524,0.08253968253968254,0.17142857142857143
lateralorbitofrontal-rh,0.08275862068965517,0.18620689655172415,0.12758620689655173,0.2103448275862069,0.0,0.17586206896551723,0.11724137931034483,0.1
middletemporal-rh,0.0,0.0,0.07792207792207792,0.0,0.6883116883116883,0.0,0.07792207792207792,0.15584415584415584
parahippocampal-rh,0.0972644376899696,0.1884498480243161,0.1276595744680851,0.1702127659574468,0.0,0.182370820668693,0.1276595744680851,0.10638297872340426
temporalpole-rh,0.1455223880597015,0.1417910447761194,0.09701492537313433,0.11940298507462686,0.05223880597014925,0.12686567164179105,0.23134328358208955,0.08582089552238806
transversetemporal-rh,0.07894736842105263,0.125,0.22039473684210525,0.14473684210526316,0.013157894736842105,0.14144736842105263,0.0756578947368421,0.20065789473684212
