,frontalpole-lh,frontalpole-rh,insula-rh,lateralorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,temporalpole-rh,transversetemporal-rh
frontalpole-lh,0.1643835616438356,0.136986301369863,0.0958904109589041,0.13013698630136986,0.0684931506849315,0.1643835616438356,0.13013698630136986,0.1095890410958904
frontalpole-rh,0.1417910447761194,0.14925373134328357,0.1044776119402985,0.13432835820895522,0.07462686567164178,0.1417910447761194,0.13432835820895522,0.11940298507462686
insula-rh,0.12883435582822086,0.11042944785276074,0.13496932515337423,0.12883435582822086,0.09815950920245399,0.12883435582822086,0.13496932515337423,0.13496932515337423
lateralorbitofrontal-rh,0.14473684210526316,0.14473684210526316,0.10526315789473684,0.13157894736842105,0.07894736842105263,0.14473684210526316,0.13157894736842105,0.11842105263157894
parahippocampal-rh,0.10606060606060606,0.10606060606060606,0.15151515151515152,0.12121212121212122,0.15151515151515152,0.10606060606060606,0.12121212121212122,0.13636363636363635
rostralanteriorcingulate-lh,0.1643835616438356,0.136986301369863,0.0958904109589041,0.13013698630136986,0.0684931506849315,0.1643835616438356,0.13013698630136986,0.1095890410958904
temporalpole-rh,0.14935064935064934,0.14285714285714285,0.1038961038961039,0.12987012987012986,0.07792207792207792,0.14935064935064934,0.12987012987012986,0.11688311688311688
transversetemporal-rh,0.1282051282051282,0.1282051282051282,0.11538461538461539,0.14102564102564102,0.08974358974358974,0.1282051282051282,0.14102564102564102,0.1282051282051282
