,Fp1,FT9,TP10,FT10,Fp2,AF7,AF3,FT7
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.7766323024054983,0.0,0.0,0.0,0.22336769759450173,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.5038759689922481,0.0,0.0,0.0,0.49612403100775193,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
