,Fp1,FT9,FT10,F8,Fp2,AF7,AF8,AF4
Fp1,0.49642857142857144,0.0,0.0,0.0,0.5035714285714286,0.0,0.0,0.0
FT9,0.0,0.7011494252873564,0.0,0.0,0.0,0.0,0.0,0.2988505747126437
FT10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.32867132867132864,0.0,0.0,0.0,0.6713286713286714,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.3482142857142857,0.0,0.0,0.0,0.0,0.0,0.6517857142857143
