,Fp1,FT9,Oz,TP10,Fp2,AF7,TP7,PO8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.5321100917431193,0.0,0.0,0.0,0.46788990825688076,0.0
TP10,0.0,0.0,0.0,0.45454545454545453,0.0,0.4581818181818182,0.08727272727272728,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.15536374845869297,0.0,0.5992601726263872,0.24537607891491986,0.0
TP7,0.0,0.0,0.1447178002894356,0.03762662807525326,0.0,0.2937771345875543,0.5238784370477568,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
