,Fp1,FT9,Oz,TP10,Fp2,AF7,TP7,PO8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.3723849372384937,0.2510460251046025,0.0,0.0,0.0,0.37656903765690375
TP10,0.0,0.0,0.27802690582959644,0.35874439461883406,0.0,0.0,0.0,0.3632286995515695
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.1505016722408027,0.1354515050167224,0.0,0.0,0.0,0.7140468227424749
