,caudalmiddlefrontal-lh,parsopercularis-lh,parstriangularis-rh,postcentral-rh,superiorfrontal-lh,superiorfrontal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.423728813559322,0.0,0.0847457627118644,0.288135593220339,0.15254237288135594,0.0,0.0,0.05084745762711865
parsopercularis-lh,0.028985507246376812,0.4782608695652174,0.08695652173913043,0.0,0.0,0.2318840579710145,0.10144927536231885,0.07246376811594203
parstriangularis-rh,0.07142857142857142,0.05714285714285714,0.42857142857142855,0.014285714285714285,0.0,0.08571428571428572,0.17142857142857143,0.17142857142857143
postcentral-rh,0.34,0.0,0.06,0.36,0.18,0.0,0.0,0.06
superiorfrontal-lh,0.15789473684210525,0.05263157894736842,0.017543859649122806,0.15789473684210525,0.5964912280701754,0.0,0.0,0.017543859649122806
superiorfrontal-rh,0.02666666666666667,0.2,0.08,0.0,0.0,0.4,0.17333333333333334,0.12
superiortemporal-lh,0.0,0.0975609756097561,0.14634146341463414,0.0,0.0,0.2073170731707317,0.3170731707317073,0.23170731707317074
superiortemporal-rh,0.011627906976744186,0.08139534883720931,0.12790697674418605,0.011627906976744186,0.0,0.1511627906976744,0.2558139534883721,0.36046511627906974
