,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,superiorfrontal-lh,superiorfrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
parsopercularis-lh,0.7368421052631579,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.21052631578947367
parstriangularis-rh,0.0,0.7446808510638298,0.14893617021276595,0.0,0.10638297872340426,0.0,0.0,0.0
rostralmiddlefrontal-lh,0.0,0.16129032258064516,0.6129032258064516,0.0,0.0,0.0,0.0,0.22580645161290322
superiorfrontal-lh,0.03333333333333333,0.0,0.0,0.65,0.06666666666666667,0.1,0.03333333333333333,0.11666666666666667
superiorfrontal-rh,0.0,0.06060606060606061,0.0,0.09090909090909091,0.6363636363636364,0.18181818181818182,0.030303030303030304,0.0
superiortemporal-lh,0.0,0.0,0.0,0.06818181818181818,0.13636363636363635,0.4659090909090909,0.125,0.20454545454545456
superiortemporal-rh,0.06666666666666667,0.0,0.0,0.06666666666666667,0.03333333333333333,0.25,0.45,0.13333333333333333
supramarginal-lh,0.0989010989010989,0.0,0.0989010989010989,0.04395604395604396,0.0,0.14285714285714285,0.04395604395604396,0.5714285714285714
